AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-ap-south-1-sg-0bacff4d8d741c550;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-2 (sg-0bacff4d8d741c550) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:ap-south-1:851725370590:security-group/sg-0bacff4d8d741c550;sg-0bacff4d8d741c550;launch-wizard-2;;aws;ap-south-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-ap-south-1-sg-072bda6e512e006ce;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-1 (sg-072bda6e512e006ce) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:ap-south-1:851725370590:security-group/sg-072bda6e512e006ce;sg-072bda6e512e006ce;launch-wizard-1;;aws;ap-south-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-ap-southeast-2-sg-026348ef1642e49d3;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-2 (sg-026348ef1642e49d3) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:ap-southeast-2:851725370590:security-group/sg-026348ef1642e49d3;sg-026348ef1642e49d3;launch-wizard-2;;aws;ap-southeast-2;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-ap-southeast-2-sg-0f2b2980b8555c8c4;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-1 (sg-0f2b2980b8555c8c4) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:ap-southeast-2:851725370590:security-group/sg-0f2b2980b8555c8c4;sg-0f2b2980b8555c8c4;launch-wizard-1;;aws;ap-southeast-2;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-07743e8282602f66f;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-7 (sg-07743e8282602f66f) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-07743e8282602f66f;sg-07743e8282602f66f;launch-wizard-7;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-06711855713c49ae4;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-15 (sg-06711855713c49ae4) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-06711855713c49ae4;sg-06711855713c49ae4;launch-wizard-15;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-0f07cf9f31c90c64d;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-12 (sg-0f07cf9f31c90c64d) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-0f07cf9f31c90c64d;sg-0f07cf9f31c90c64d;launch-wizard-12;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-07b022051e30e3d8d;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-17 (sg-07b022051e30e3d8d) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-07b022051e30e3d8d;sg-07b022051e30e3d8d;launch-wizard-17;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-0149496df51e785d9;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-21 (sg-0149496df51e785d9) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-0149496df51e785d9;sg-0149496df51e785d9;launch-wizard-21;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-060075348ac7ed113;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-5 (sg-060075348ac7ed113) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-060075348ac7ed113;sg-060075348ac7ed113;launch-wizard-5;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-0df972c63c78c9b2a;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-9 (sg-0df972c63c78c9b2a) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-0df972c63c78c9b2a;sg-0df972c63c78c9b2a;launch-wizard-9;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-039ced3480829a507;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-3 (sg-039ced3480829a507) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-039ced3480829a507;sg-039ced3480829a507;launch-wizard-3;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-0ab76a727c327d048;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-23 (sg-0ab76a727c327d048) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-0ab76a727c327d048;sg-0ab76a727c327d048;launch-wizard-23;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-067dcd2be6e102e19;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-6 (sg-067dcd2be6e102e19) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-067dcd2be6e102e19;sg-067dcd2be6e102e19;launch-wizard-6;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-05ba6a2f6e9d02ebf;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-18 (sg-05ba6a2f6e9d02ebf) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-05ba6a2f6e9d02ebf;sg-05ba6a2f6e9d02ebf;launch-wizard-18;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-0312c7c8ad6889c20;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-1 (sg-0312c7c8ad6889c20) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-0312c7c8ad6889c20;sg-0312c7c8ad6889c20;launch-wizard-1;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-0fef457aa0c206ea2;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-19 (sg-0fef457aa0c206ea2) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-0fef457aa0c206ea2;sg-0fef457aa0c206ea2;launch-wizard-19;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-0edd84a95477ba26d;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-26 (sg-0edd84a95477ba26d) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-0edd84a95477ba26d;sg-0edd84a95477ba26d;launch-wizard-26;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-03e8b3263f0e2caf7;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-16 (sg-03e8b3263f0e2caf7) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-03e8b3263f0e2caf7;sg-03e8b3263f0e2caf7;launch-wizard-16;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-098d6d44b48776dea;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-24 (sg-098d6d44b48776dea) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-098d6d44b48776dea;sg-098d6d44b48776dea;launch-wizard-24;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-851725370590-us-east-1-sg-031d11db32e45d647;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-4 (sg-031d11db32e45d647) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:851725370590:security-group/sg-031d11db32e45d647;sg-031d11db32e45d647;launch-wizard-4;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023-korean: 2.10.1 | KISA-ISMS-P-2023: 2.10.1;;;;;4.4.1
